TransactionType,IsFraud,Year,Month,Day,hour,un_amount,standardised_amount,per_100k,FraudCount
1,0,2023,10,30,16,0,0.375909123947351,6.0,1
0,0,2024,03,31,19,1,-1.1267780357272763,6.0,1
0,0,2024,02,16,14,1,-1.353578071443981,8.0,2
1,0,2024,07,21,14,1,-0.5151375652537615,8.0,1
0,0,2023,12,01,19,1,1.2332415448324414,6.0,4
1,0,2024,02,29,17,1,-1.219247891947531,6.0,2
0,0,2024,01,12,17,1,1.3291431433550678,3.0,1
1,0,2023,12,12,23,1,-0.5352912518658682,9.0,1
1,0,2024,09,01,04,1,-0.8842959776106453,4.0,1
0,0,2024,06,14,11,0,0.23262175040107566,1.0,2
1,0,2024,06,20,04,1,-0.8359812056808991,2.0,2
1,0,2024,04,21,09,0,0.2522138791818852,3.0,1
0,0,2024,09,01,22,1,0.4802063586885048,2.0,1
0,0,2024,09,19,06,1,-0.5348475518510163,6.0,2
0,0,2024,02,25,00,1,-0.8482245529657222,6.0,1
0,1,2024,06,16,21,0,-0.21803880843393914,2.0,2
0,0,2024,08,28,23,0,0.00805408038409512,4.0,1
0,0,2023,11,11,20,1,0.4120637423450589,4.0,1
0,0,2024,03,31,21,1,1.0825568601010553,4.0,1
0,0,2024,06,26,08,0,-0.3643766195823223,4.0,1
1,0,2024,03,16,15,1,-0.5585577713946712,9.0,1
0,0,2024,04,30,17,1,-0.7305123255880266,9.0,1
1,0,2024,08,03,12,0,0.24773528215697255,6.0,1
0,0,2023,10,26,07,1,-0.6786826176031245,4.0,3
0,0,2023,12,15,02,1,0.7781301202234425,1.0,1
1,0,2024,05,10,18,1,1.6777388331486527,6.0,3
1,0,2024,07,16,07,1,-1.608525326852861,1.0,3
1,0,2024,02,13,18,1,-1.3609268529399674,6.0,1
0,0,2024,01,06,08,0,-0.4090932617041278,2.0,1
0,0,2024,10,04,05,1,0.9419663507075524,6.0,2
0,0,2024,04,29,16,1,-0.6240797845253974,6.0,1
1,0,2023,10,23,17,1,-1.5514890765061797,6.0,2
0,0,2024,10,03,07,1,1.6959028025066574,6.0,1
1,0,2023,12,24,18,1,-1.1055081662653072,8.0,1
0,0,2024,02,27,02,1,0.6066816613595276,4.0,1
0,0,2024,05,09,13,0,0.08486271264261963,2.0,2
1,0,2024,02,21,19,1,1.5804576048923469,8.0,1
1,0,2024,02,10,23,1,1.225428264883407,1.0,1
1,0,2024,06,09,09,1,0.7630165884675454,6.0,1
0,0,2024,01,18,11,1,-1.2408089395442463,3.0,1
0,0,2023,12,14,20,1,-0.8899739512382047,1.0,1
1,0,2024,06,16,10,1,-1.4627144094721145,1.0,1
1,0,2024,02,19,07,1,1.540191828544525,2.0,3
0,0,2024,03,27,16,0,-0.07863381001761899,6.0,1
0,0,2024,08,15,20,1,1.559652233883426,2.0,2
0,0,2023,12,20,17,1,-0.8730093584828469,9.0,3
1,0,2024,01,03,01,0,-0.018165817368566768,6.0,2
0,0,2024,06,12,16,0,0.09119237066699311,2.0,1
0,0,2023,11,20,16,1,-0.7664173627273803,9.0,3
1,0,2024,08,30,03,1,-1.1491848864773033,9.0,1
1,0,2024,10,17,17,1,1.1890448636655406,8.0,2
1,0,2024,10,15,04,1,1.4205176151636558,8.0,1
0,0,2024,10,04,12,0,0.1877525863991646,6.0,1
0,0,2024,09,10,03,1,-1.6520009954956274,1.0,1
1,0,2023,11,09,15,1,-1.672057622729485,3.0,2
0,0,2024,07,14,23,1,0.912723746603711,8.0,1
0,0,2023,12,06,06,1,1.1806284290088167,6.0,2
0,0,2024,08,25,06,0,-0.14732411856689787,4.0,1
0,0,2024,07,23,01,1,-1.1635635400836017,2.0,2
1,0,2024,01,30,21,1,-1.3903774414257706,4.0,1
0,0,2024,07,16,09,0,-0.4147088400170987,6.0,2
1,0,2024,10,12,18,0,0.1669472153902441,6.0,2
1,0,2024,06,26,20,1,-1.4733978738922233,6.0,3
1,0,2024,06,07,20,1,1.2356541636631997,6.0,1
0,0,2024,07,04,23,1,-0.5828226159568912,8.0,2
1,0,2024,02,07,17,1,0.4521353999363824,8.0,2
0,0,2023,11,23,19,0,-0.23228573859832846,8.0,1
1,0,2024,06,23,10,0,0.17974518769363218,2.0,1
1,0,2024,05,08,10,0,0.04160196119454726,6.0,1
1,0,2024,05,22,10,1,1.2007197203063347,6.0,2
1,0,2024,08,26,23,1,-1.1564088773441128,6.0,1
1,0,2024,05,28,17,1,-1.412694165610281,8.0,1
0,0,2024,05,10,09,1,1.714156898430179,6.0,1
0,0,2024,01,02,21,1,-1.0456571939494084,2.0,1
1,0,2023,10,29,16,1,0.49690057174731217,6.0,2
1,0,2024,09,12,20,1,-1.2525184602487005,2.0,3
1,0,2023,10,30,19,1,1.608084863629617,4.0,2
0,0,2024,04,07,13,1,-1.2106026744706482,9.0,1
1,0,2024,08,14,07,1,-0.5070123087317838,3.0,1
1,0,2023,12,01,15,1,0.8439918411780398,8.0,2
0,0,2024,10,20,16,1,1.1589911204720484,6.0,1
1,0,2024,02,16,15,0,-0.33922437499039826,2.0,2
0,0,2024,03,19,07,1,1.3969044549982501,8.0,1
1,0,2023,12,07,20,0,-0.07280331450995421,6.0,2
1,0,2024,02,16,09,1,-0.9751851525279894,6.0,1
0,0,2024,09,28,02,0,-0.1638172800564754,3.0,2
1,0,2023,11,06,04,1,-1.5282849522919653,6.0,1
0,0,2024,02,20,15,1,1.517923634049139,9.0,3
0,0,2023,12,14,11,1,-0.7534391372929585,6.0,1
0,0,2024,09,01,02,1,0.6116247568374885,6.0,2
0,0,2024,10,18,03,1,0.8716052342898462,1.0,4
0,0,2023,12,17,17,1,1.1165623065518238,8.0,1
1,0,2024,04,05,10,0,0.3329395506340253,3.0,4
0,0,2024,07,30,22,0,-0.2565783144114767,6.0,1
1,0,2024,09,12,20,1,-1.2182149028504534,6.0,4
1,0,2024,07,21,17,1,-1.1104997914323926,4.0,4
0,0,2024,01,23,22,0,0.14131660671980747,9.0,1
0,0,2024,09,01,22,1,-0.9407845357514936,6.0,1
0,0,2024,01,31,12,1,0.8335094283271609,8.0,1
0,0,2024,08,01,19,1,-1.2742597609764497,9.0,1
1,0,2024,01,15,17,1,0.9157048560784982,8.0,1
0,0,2023,11,22,07,0,0.319337372053718,8.0,1
0,0,2024,01,01,16,1,1.3455877751555203,1.0,2
1,0,2024,06,18,02,0,0.2862262584453856,4.0,1
1,0,2024,02,04,08,1,-0.7489466746425818,8.0,1
1,0,2024,03,10,22,0,0.02049847923814785,1.0,2
1,0,2024,10,21,08,0,-0.3267938417618095,6.0,1
1,0,2024,09,27,12,1,-0.4349526531947223,6.0,1
1,0,2023,12,15,05,1,-0.8289374679451231,4.0,2
0,0,2024,06,11,12,1,-1.2997378477667807,9.0,1
0,0,2024,08,02,04,1,-1.2930892803567322,9.0,2
1,0,2024,08,10,09,1,-0.9967947298138294,6.0,2
0,0,2024,09,21,10,1,-1.3615785373367815,4.0,2
0,0,2024,09,10,22,0,-0.3732228886284345,4.0,1
1,0,2024,05,16,12,1,-1.0557721677254883,6.0,1
1,0,2024,04,26,22,1,-0.5884797911462546,1.0,1
0,1,2023,12,15,23,1,-1.6079083065197073,6.0,1
0,0,2024,08,13,03,1,-1.4861750477574154,4.0,1
1,0,2024,10,06,19,1,1.1840324400602595,4.0,1
0,0,2023,11,13,08,1,1.4000658176040703,6.0,2
1,0,2023,12,17,23,1,-1.4512475372132827,9.0,1
0,0,2024,01,15,00,0,-0.06704214712961,1.0,1
1,0,2024,03,05,13,0,0.39826051219552183,8.0,2
0,0,2024,02,09,13,1,-1.5371242885253453,3.0,3
0,0,2024,03,24,00,1,-1.1028251677379988,6.0,2
1,0,2023,10,31,01,1,-0.93818473097697,6.0,1
0,0,2024,03,16,14,0,-0.3796496060310568,3.0,2
0,0,2024,04,16,22,1,1.428330895112691,3.0,2
0,1,2024,02,29,09,1,1.700083288584091,9.0,2
1,0,2023,11,07,09,1,1.2603141785511471,1.0,1
1,0,2024,10,01,14,1,1.2107307018914337,3.0,3
0,0,2024,01,10,23,1,-1.3882767991679557,3.0,3
1,0,2023,11,18,18,1,-1.3743973080783658,8.0,1
0,0,2024,05,03,06,1,1.5295360953753445,8.0,2
0,0,2024,05,30,06,1,1.0330080475050019,8.0,1
1,0,2023,11,30,07,1,1.5295222297498807,6.0,1
0,0,2023,11,10,12,1,0.7818669062860244,2.0,1
1,0,2024,09,12,11,1,1.1965877639180251,8.0,1
0,0,2024,05,31,16,1,-1.1789127874723888,6.0,3
1,0,2024,08,29,07,1,1.1337626149400715,1.0,2
1,0,2024,03,08,14,1,1.517396740281503,6.0,2
1,0,2024,01,02,07,0,0.4189826894516577,3.0,1
1,0,2024,08,26,09,1,1.4775746639485334,1.0,1
1,0,2023,11,29,13,1,-0.5251832109025206,1.0,1
0,0,2023,10,27,20,1,-1.666878811618634,9.0,1
1,0,2023,10,31,00,1,-0.9281182868900146,2.0,1
1,0,2023,11,13,06,1,-1.7138624835038243,4.0,1
1,0,2023,12,11,12,1,1.5652678121963965,6.0,1
0,0,2024,01,10,10,1,-0.5953294101255326,1.0,1
1,0,2024,08,26,06,1,-1.062268213255431,9.0,2
0,0,2024,09,26,18,1,-1.149379005233801,9.0,1
1,0,2023,12,04,11,0,0.21553236701654063,6.0,2
0,0,2024,03,08,08,1,-0.4353062266440575,6.0,1
0,0,2023,12,27,11,1,1.6887550725799003,4.0,2
0,0,2024,07,04,23,1,-1.4407165946732792,1.0,3
1,0,2024,05,27,07,1,0.576385269720413,9.0,3
1,0,2024,07,10,17,1,-0.6904060039330429,8.0,3
0,0,2024,01,18,12,0,-0.40173061458267695,6.0,3
0,0,2024,01,03,16,1,-1.6903117186530066,8.0,1
1,0,2024,04,18,15,1,-1.1334335359500565,4.0,1
0,0,2024,09,03,01,1,1.417182932239534,6.0,1
0,0,2024,08,16,03,1,1.0289107551803527,3.0,1
0,0,2024,02,19,14,1,1.2644600005649211,1.0,3
0,0,2024,01,08,20,1,-0.45439226009542655,3.0,1
1,0,2024,08,18,19,0,-0.3234383603994911,6.0,1
0,0,2024,08,12,09,1,1.5947391991203959,6.0,2
1,0,2024,06,09,08,1,1.3084140332861993,2.0,2
1,0,2024,03,09,05,0,-0.16496812696999805,3.0,2
1,0,2024,04,06,21,0,-0.1555187032161963,3.0,1
1,0,2024,03,04,07,1,0.6140304428555146,9.0,3
1,0,2024,07,04,06,1,0.9607820044623709,4.0,1
0,0,2024,06,19,03,0,-0.10860435945832679,6.0,2
0,0,2024,07,23,23,0,0.21269684660912683,4.0,1
1,0,2024,07,24,12,0,-0.24297613583116945,6.0,1
1,0,2024,06,17,01,1,-0.8466230732246155,6.0,1
0,0,2023,11,07,03,1,1.067082822083091,6.0,1
0,0,2024,04,04,06,1,1.2652711396545724,2.0,1
0,0,2023,12,15,13,1,-0.9530278830363165,4.0,1
1,0,2024,08,07,17,0,-0.019351328345749545,6.0,1
0,0,2024,06,13,22,1,-1.6405410560495273,9.0,1
0,0,2024,02,05,19,1,-0.4729098029027665,3.0,1
1,0,2024,01,16,05,1,-0.5064992805896111,6.0,2
0,0,2024,01,20,11,1,-0.7647604204844172,1.0,1
0,0,2024,07,05,08,1,1.1829509212740574,1.0,3
0,0,2024,04,17,07,1,0.6261836635748206,8.0,1
1,0,2024,05,05,16,1,1.6723243064049114,8.0,1
0,0,2024,03,12,15,1,0.9971238088038445,3.0,1
1,0,2024,01,18,22,1,0.8959394069793868,8.0,3
1,0,2024,06,05,19,1,0.9949954352951011,9.0,3
0,0,2024,08,17,21,1,-0.6811021692466145,8.0,1
1,0,2023,11,29,04,1,0.7381555220103682,8.0,1
1,0,2024,01,10,01,0,-0.08985110101809692,8.0,2
0,0,2024,02,22,04,1,-1.0787475091195444,3.0,2
0,0,2024,05,14,16,1,1.2480292343899322,6.0,1
1,0,2024,03,02,06,1,-1.5868464214397004,1.0,2
0,0,2024,02,29,13,1,-0.7696203222095933,9.0,1
0,0,2024,07,14,05,0,0.22331791571464724,8.0,3
1,0,2023,11,13,06,1,0.6308217152925707,6.0,3
0,0,2024,02,18,15,0,-0.19364224042980985,6.0,3
1,0,2024,02,17,15,0,-0.4254546997517961,6.0,1
1,0,2024,04,06,08,1,-0.9627892833630611,6.0,1
0,0,2024,03,04,01,1,1.5931793162556818,2.0,1
1,0,2024,05,06,22,1,1.5988226258195812,6.0,3
1,0,2024,09,11,22,1,-1.539176401094036,8.0,2
1,0,2023,10,24,09,1,-1.5365280666303882,1.0,1
0,0,2024,09,06,15,1,-1.4277106379879294,4.0,2
0,0,2024,08,08,10,1,1.2701518398179448,3.0,1
0,0,2024,09,11,12,1,1.103036388911569,6.0,1
0,0,2024,08,14,16,1,-0.4678141855447004,9.0,2
0,0,2024,09,18,15,0,-0.054514554522772284,9.0,1
0,0,2024,03,18,09,0,-0.34635130647895884,3.0,5
0,0,2024,06,05,09,1,0.7349872265918153,8.0,1
1,0,2023,11,07,17,1,0.8072063368217143,6.0,1
1,0,2024,03,24,00,1,-1.6314174744941325,8.0,1
1,0,2024,03,07,15,1,1.1815366274767167,6.0,1
1,0,2023,12,19,09,1,1.4601317071146633,6.0,1
0,0,2024,10,02,09,1,-1.2392837207431924,6.0,1
0,0,2024,07,20,08,1,1.0303943771050141,2.0,1
1,0,2024,06,02,18,0,-0.44668990515010476,2.0,1
1,0,2024,09,13,05,1,-0.7579523983815315,6.0,1
0,0,2024,04,06,08,1,-0.5251000171497358,4.0,1
0,0,2024,06,09,23,1,0.6049345925510479,2.0,1
0,0,2024,01,15,09,0,0.06789118707452972,8.0,2
1,0,2024,05,24,05,0,-0.41125629927653135,8.0,2
0,0,2024,03,26,12,0,0.18788430984107382,8.0,1
0,0,2023,11,29,21,0,0.19992660555666697,4.0,1
0,0,2024,01,17,10,1,0.9780447081652076,6.0,1
1,0,2024,07,25,05,0,-0.10898566415859037,1.0,4
0,0,2024,01,16,14,0,0.3486839683485401,8.0,1
0,0,2024,05,11,02,0,-0.10715540159732555,9.0,2
0,0,2023,12,07,21,1,0.7203659245398946,8.0,1
0,0,2024,09,15,01,0,-0.2114526363384794,9.0,1
1,0,2024,09,17,19,1,-0.7416048259593271,8.0,3
1,0,2024,03,07,05,1,-0.8063988937531867,9.0,1
1,0,2023,11,02,04,1,-0.8564815329296089,8.0,2
0,0,2024,07,06,17,1,1.4458986425757385,1.0,1
0,0,2023,11,23,14,0,0.3866411180565843,8.0,2
1,0,2024,08,28,22,1,1.2133651707296178,8.0,3
0,0,2023,12,08,08,0,-0.08331345861176143,8.0,1
0,0,2024,08,20,19,1,1.1851486229101214,4.0,2
1,0,2024,01,26,08,1,0.6226132650178081,6.0,2
0,0,2023,12,23,23,1,1.325759930741821,9.0,2
1,0,2024,07,01,15,1,1.0244044269045118,9.0,1
0,0,2023,10,24,15,1,-1.469349111256699,6.0,1
1,0,2024,10,16,04,1,0.9941565649545215,2.0,1
0,0,2024,06,08,23,1,-0.5343414565215757,6.0,1
1,0,2024,01,24,23,1,-1.1630089150650367,6.0,1
0,0,2024,05,03,02,1,0.4471992372711534,2.0,3
1,0,2023,12,24,16,1,0.90576320262072,9.0,1
0,0,2023,11,27,06,1,1.3674122696360547,8.0,1
0,0,2024,02,24,12,1,-1.5790539399288617,3.0,1
0,0,2024,03,15,04,1,1.1391771416838128,6.0,2
1,0,2024,07,30,07,0,-0.3916780361211858,6.0,3
1,0,2024,02,01,23,0,-0.25424888933350354,2.0,1
1,0,2024,10,13,14,1,0.9200447968487694,8.0,1
1,0,2024,01,11,09,0,-0.14963967801940695,9.0,3
1,0,2024,09,16,04,1,-1.1878907799604104,2.0,1
1,0,2023,12,22,09,1,-0.7895105619378817,6.0,1
1,0,2024,03,13,01,1,-1.526378428790648,9.0,1
0,0,2024,05,17,21,1,1.5999457414821754,6.0,2
0,0,2024,09,12,22,1,1.6054850588550933,6.0,1
0,0,2023,11,04,08,1,-1.7205387821648006,8.0,1
1,0,2024,08,02,07,0,0.36452544544130366,2.0,3
0,0,2024,01,20,14,0,0.013475539940568399,6.0,1
0,0,2024,01,22,13,1,-1.3731909986629867,3.0,1
0,0,2024,02,17,15,0,-0.2841847747105512,4.0,3
0,0,2024,09,11,02,1,1.4701981512016182,6.0,3
1,0,2024,03,15,16,1,-1.5165199690856546,9.0,1
0,0,2024,05,05,21,1,-1.6970018829394473,6.0,3
1,0,2024,06,22,14,1,-1.404076679384327,9.0,1
1,0,2024,02,25,20,0,-0.41613699943990373,6.0,2
1,0,2024,08,29,20,1,1.1611610908571843,8.0,3
0,0,2024,04,18,08,1,-1.620220981931851,2.0,1
1,0,2024,08,12,02,1,1.0870631883768962,8.0,4
0,0,2024,10,04,08,1,1.3070205379270545,3.0,3
1,0,2024,08,25,21,1,-0.7170765345132888,1.0,2
1,0,2024,06,04,11,0,-0.26106384424912127,6.0,3
1,0,2023,12,30,13,1,-0.43305306250613707,6.0,1
1,0,2024,10,07,02,1,1.0898224478442573,6.0,1
1,0,2024,03,08,18,0,-0.24258096550544175,4.0,2
0,0,2024,05,20,14,1,1.1871452729769556,6.0,2
1,0,2024,01,01,22,1,1.255121501814832,9.0,1
0,0,2023,12,01,03,1,-1.0971610597359036,1.0,2
0,0,2024,01,07,14,0,0.07853305461824617,4.0,1
0,0,2023,10,28,01,1,-1.4840258758104756,2.0,2
1,0,2024,08,01,15,1,0.526219436791206,2.0,1
1,0,2024,01,18,02,0,0.2786556269419732,3.0,1
0,0,2024,08,01,06,1,-1.664216611529522,6.0,1
1,0,2024,01,14,23,0,0.2360812239543749,3.0,1
0,0,2024,06,10,19,0,0.194297161618232,8.0,2
1,0,2024,09,25,00,1,0.5054487298459457,6.0,1
1,0,2024,01,06,18,0,-0.2244724586492936,9.0,2
0,0,2023,12,10,12,1,-1.149060095848126,1.0,1
0,0,2024,08,01,05,0,-0.204908061119412,3.0,5
0,0,2024,03,03,14,1,1.7143579499994086,6.0,1
0,0,2024,09,02,13,1,1.552164796132798,6.0,2
1,0,2024,02,06,03,1,1.2537418720811517,1.0,1
0,0,2024,06,21,01,0,-0.07091065663410104,2.0,1
0,0,2024,06,20,23,0,-0.1883109074388538,9.0,1
1,0,2024,07,06,01,1,0.7349317640899589,8.0,2
1,0,2024,05,08,06,1,0.8921402256022164,6.0,1
1,0,2024,02,11,19,1,-1.4029466309090006,2.0,3
0,0,2024,09,07,12,0,-0.15790359079602595,4.0,5
1,0,2023,12,05,10,1,1.6001190618004768,6.0,1
0,0,2024,02,15,01,1,-0.8004921373054692,8.0,1
1,0,2024,01,22,06,0,-0.19068886220595124,8.0,2
0,0,2024,04,23,18,1,0.43948301670036766,8.0,2
1,0,2024,04,23,22,1,-1.0258848120375652,8.0,2
1,0,2024,09,12,00,1,-0.6489339181698428,3.0,3
0,0,2024,03,26,19,1,1.1186421503714428,8.0,2
0,0,2023,11,06,03,1,-1.5806692852954323,2.0,1
0,0,2024,06,01,12,0,-0.0516998325535548,1.0,1
1,0,2024,01,23,05,1,0.9205786234291382,4.0,1
1,0,2023,11,29,10,0,0.27538333933243936,9.0,1
1,0,2024,07,10,01,1,1.6647398092760348,4.0,1
1,0,2024,05,25,02,1,-1.5195842723132262,6.0,1
0,0,2024,05,02,18,1,0.9922153773895441,4.0,2
0,0,2024,01,21,08,1,-0.5584537792036903,3.0,1
0,0,2024,03,15,17,0,0.03427397813675701,1.0,5
0,0,2024,08,08,08,0,0.3144081422012212,6.0,1
1,0,2024,03,25,03,1,-0.538889381673809,6.0,2
0,0,2024,06,18,14,1,0.6154724679037836,6.0,1
1,0,2024,05,03,08,1,0.45720328604352034,3.0,1
1,0,2023,11,25,15,1,1.5487469194558907,6.0,2
0,0,2024,10,12,17,1,0.5483836390956112,8.0,2
0,0,2024,07,07,04,1,-1.3888244913737886,3.0,3
0,0,2024,04,08,15,0,0.4090341031811475,4.0,1
0,0,2024,04,29,04,1,0.9704532782235985,9.0,1
1,1,2024,10,21,03,0,0.3793062021860618,6.0,2
0,0,2024,08,16,19,1,-0.7630410829268656,6.0,2
0,0,2024,06,22,21,1,1.7173737235378563,6.0,1
0,0,2023,12,26,06,0,0.12173834356446209,6.0,1
0,0,2024,03,02,14,0,0.22774105023770344,8.0,2
0,0,2024,10,05,17,0,0.28526259747562893,4.0,1
1,0,2024,08,17,21,1,0.7205739089218566,8.0,1
0,0,2023,12,31,06,1,-1.2506743320619718,4.0,1
0,0,2024,03,18,20,0,0.1585099822953235,9.0,1
0,0,2024,05,05,21,1,-1.1054457709507188,6.0,1
0,0,2024,04,24,08,1,-1.3941003618628884,2.0,3
1,0,2024,10,02,15,1,-0.9309815385483565,6.0,1
1,0,2024,06,07,11,0,-0.17105513654874907,6.0,2
1,0,2024,01,20,22,1,-1.2662315638327208,1.0,2
0,0,2024,06,12,23,1,-1.471456686327246,8.0,2
1,0,2023,10,21,12,0,0.2509937041410423,6.0,2
1,0,2024,05,21,04,1,-1.091815861119483,8.0,1
1,0,2023,10,29,15,1,0.7271046185154599,6.0,3
0,0,2024,01,09,04,1,-1.689036081110307,9.0,1
1,0,2024,06,24,11,1,0.6053713597531679,8.0,1
0,0,2024,01,28,18,1,-1.4858284071208123,9.0,1
1,0,2024,03,02,02,1,0.7060843303118451,4.0,1
1,0,2024,08,25,02,1,-1.4035081887402976,4.0,2
1,0,2023,11,25,20,1,-0.5426746974255152,6.0,1
1,0,2023,11,17,21,1,1.430986162389071,6.0,1
0,0,2024,01,01,17,1,-0.5576981026158954,6.0,2
1,0,2024,06,04,06,1,1.6508603181864447,6.0,3
1,0,2023,10,26,16,0,0.048791287997696386,6.0,2
0,0,2023,12,16,09,1,-1.072501044847956,1.0,1
0,0,2024,08,06,00,1,1.4051129052730127,6.0,1
1,0,2024,09,21,02,1,0.990239525760906,6.0,1
1,0,2023,12,20,22,1,1.1370903650514619,6.0,1
0,0,2024,08,14,10,1,-0.9820486371327317,8.0,3
1,0,2024,07,14,00,1,-0.5827463550168386,8.0,1
0,0,2024,05,23,10,1,0.47236534748854175,4.0,1
0,0,2023,11,22,17,0,0.016401186913498792,8.0,1
1,0,2024,04,27,08,1,-1.0344052388852705,6.0,1
0,0,2024,08,27,22,1,-1.5641067956785342,8.0,1
0,0,2024,06,15,14,1,-0.7572175202319329,2.0,2
1,0,2024,09,01,04,1,0.9808316988834969,6.0,1
0,0,2024,10,07,15,1,1.2442023217618332,6.0,1
1,0,2023,12,12,10,0,-0.028024277073560033,3.0,3
0,0,2024,01,03,18,1,1.7158762359877309,4.0,2
1,0,2024,03,27,03,1,1.0055887731496933,6.0,2
0,0,2024,09,28,09,0,-0.02075868933035813,8.0,3
0,0,2024,07,09,16,1,0.6086228489245054,6.0,2
0,0,2024,10,11,19,1,-1.5073963875302596,6.0,1
0,0,2024,08,29,20,0,0.1431607349065364,3.0,1
1,0,2024,07,11,07,1,-0.9046992454811061,6.0,2
1,0,2023,10,25,00,1,0.4408279823703876,6.0,1
1,0,2024,01,23,02,1,0.8683398794930446,6.0,2
1,0,2023,10,24,06,1,-1.0584205021891364,3.0,3
1,0,2023,11,25,20,1,0.4403149542282151,2.0,2
0,0,2024,06,18,13,1,0.6341355997784969,6.0,1
0,0,2024,09,23,10,1,-0.9784505073247911,8.0,1
1,0,2024,07,04,10,1,0.9514435057122821,6.0,5
0,0,2024,05,23,05,0,0.2955924884464027,6.0,1
1,0,2024,01,29,03,1,0.6546081957762784,2.0,3
1,0,2024,10,18,23,0,-0.013777346909171023,1.0,1
1,0,2024,07,25,04,1,-0.501070888220406,4.0,1
0,0,2024,04,30,23,1,-1.6816595683633921,8.0,1
1,0,2024,03,07,09,1,0.503923511044892,3.0,1
0,0,2024,10,12,18,1,-1.2370860191071285,6.0,2
1,0,2024,04,17,08,0,-0.1976355405634782,6.0,1
1,0,2024,02,06,15,0,-0.30809604582343586,2.0,1
0,0,2024,05,25,05,0,0.08740012210255454,6.0,3
1,0,2023,10,27,22,1,1.4761603701511927,6.0,2
1,0,2024,01,13,13,1,-1.046364340848079,6.0,2
0,0,2024,03,02,12,1,-0.8403350120766345,6.0,1
0,0,2024,09,14,03,0,0.2834392677270963,1.0,1
1,0,2024,08,09,12,1,-0.8480096357710281,2.0,3
0,0,2023,12,03,01,1,1.2473151546785293,2.0,1
0,0,2024,03,05,19,1,-1.469134194062005,9.0,1
1,0,2024,04,05,18,1,-0.7159672844761588,6.0,3
0,0,2024,04,23,03,1,0.47481956319569196,6.0,2
0,0,2024,06,01,22,1,0.5511636970011682,1.0,1
0,0,2024,07,20,18,1,-0.9275844603096457,2.0,1
0,0,2024,03,16,23,1,1.2002413562278227,8.0,3
1,0,2024,07,05,08,1,-1.6795658589183091,6.0,1
0,0,2024,07,27,04,1,-1.4592549359188154,6.0,1
0,0,2024,08,18,20,0,0.23581777707055643,9.0,1
0,0,2023,11,07,21,1,0.7488181879922806,6.0,1
1,0,2024,02,28,09,0,0.3020261386617568,6.0,1
1,0,2024,09,12,16,0,0.3370715070223348,6.0,1
1,0,2024,03,03,04,1,-0.9567854675370946,2.0,1
1,0,2024,08,03,20,1,-0.8883378074334378,8.0,1
0,0,2023,10,24,09,1,0.4708955911893445,1.0,1
0,0,2023,12,13,16,1,1.5216604201117212,4.0,2
1,0,2024,01,27,09,0,-0.3480567784110463,3.0,2
0,0,2023,12,30,09,1,1.5427015067535323,3.0,2
0,0,2024,08,12,20,1,1.2925032280661153,8.0,1
1,0,2024,05,09,07,1,-0.7373342133163765,6.0,1
1,0,2024,04,11,21,1,-1.6727439711899592,6.0,1
1,0,2024,02,24,05,0,0.15267948678765875,6.0,1
1,0,2024,05,18,21,0,0.10866999156452363,8.0,1
1,0,2024,07,30,23,1,-0.7602402265831122,6.0,2
1,0,2024,01,13,04,1,1.5947391991203959,6.0,1
1,0,2023,11,15,02,1,-1.3926167399382268,6.0,1
0,0,2024,01,14,11,1,1.6166330217282505,1.0,2
1,0,2024,05,11,14,1,1.1463941997378901,1.0,1
1,0,2024,03,10,08,1,1.4835438157108394,8.0,2
0,0,2024,06,04,20,0,0.13166613139677621,8.0,3
1,0,2024,09,18,13,1,-1.5814804243850835,6.0,1
0,0,2024,05,10,18,1,-0.9747345197004055,6.0,2
0,0,2024,07,23,19,1,-1.6258226946193577,8.0,1
1,0,2024,08,24,02,0,0.42071589263467335,8.0,1
0,0,2024,08,03,09,1,-0.5812350018412489,6.0,1
1,0,2024,06,03,13,1,0.5988614485977609,1.0,1
0,0,2024,09,17,17,1,-1.2863367207557033,6.0,1
0,0,2024,02,14,10,1,1.0562399029701446,1.0,3
1,0,2024,03,03,03,1,-0.9207972366449562,8.0,1
1,0,2024,05,05,03,0,-0.23433091835428688,8.0,3
1,0,2024,06,27,16,0,0.017032072872116413,1.0,1
1,0,2024,05,29,08,1,1.0415562056036354,1.0,1
0,0,2024,04,19,21,0,0.33914441802922174,8.0,1
0,0,2024,06,26,10,1,-1.2803953002443251,8.0,1
1,0,2024,08,14,01,1,-1.39518188064909,3.0,2
1,0,2024,02,09,13,1,1.3680570212201362,6.0,3
0,0,2024,09,25,04,1,1.4618233134212864,6.0,1
0,0,2024,04,09,17,1,-1.2063597930786258,9.0,2
0,0,2024,06,04,08,1,-0.792748185483755,6.0,1
1,0,2024,05,31,22,1,1.5660650856605842,3.0,1
1,0,2023,11,19,21,1,-1.3352407817676748,3.0,5
1,0,2024,09,18,21,1,1.1593516267341155,6.0,2
1,0,2024,08,12,15,1,-0.9955745547729864,2.0,2
1,0,2024,03,17,21,0,-0.29594282510412984,3.0,3
0,0,2024,01,09,22,0,0.16644112006080347,2.0,5
1,0,2024,06,26,10,1,-0.5842507753796963,8.0,2
0,0,2024,05,11,12,1,1.3927517001717447,6.0,1
0,0,2024,04,19,00,1,-0.7796590350456203,6.0,1
1,0,2024,09,06,21,1,1.2229463179253284,4.0,2
